"objectid","stop_uid","stop_id","stop_code","stop_name","stop_lat","stop_lon","stop_agncy","wheelchair","intersec","stop_place","parent_sta","lat","lng"
"1933","MTS_13207","13207","13207","Mira Mesa Bl & Viper Wy","32.90703147","-117.17358728","MTS","1.0","F-E/B","","","32.90702668614473","-117.17357536400777"
"1934","MTS_13208","13208","13208","Mira Mesa Bl & Camino Santa Fe","32.90754028","-117.17059496","MTS","1.0","F-E/B","mircam","","32.90753549634372","-117.17058304857707"
"1935","MTS_13209","13209","13209","Mira Mesa Bl & Caminito Alvarez","32.90829613","-117.16615523","MTS","1.0","F-E/B","","","32.90829134281477","-117.16614331125817"
"1936","MTS_13210","13210","13210","Mira Mesa Bl & Aderman Av","32.90907638","-117.16173847","MTS","1.0","F-E/B","","","32.909071596985605","-117.16172656095986"
"1937","MTS_13215","13215","13215","Mira Mesa Bl & Dabney Dr","32.90985259","-117.15897362","MTS","1.0","F-W/B","","","32.90984780035997","-117.15896170334369"
"1938","MTS_13216","13216","13216","Mira Mesa Bl & Aderman Av","32.90924939","-117.16250273","MTS","1.0","F-W/B","","","32.90924461001486","-117.16249081745279"
"1939","MTS_13217","13217","13217","Mira Mesa Bl & Shilling Av","32.9084431","-117.16709191","MTS","1.0","F-W/B","","","32.90843831412777","-117.16707998971377"
"1940","MTS_13218","13218","13218","Mira Mesa Bl & Camino Santa Fe","32.90762644","-117.17194156","MTS","1.0","F-W/B","mirca1","","32.9076216570164","-117.17192963968195"
"1941","MTS_13219","13219","13219","Mira Mesa Bl & Viper Wy","32.9071608","-117.1746704","MTS","1.0","F-W/B","","","32.90715601325307","-117.17465848053249"
"1942","MTS_13220","13220","13220","Mira Mesa Bl & Flanders Dr","32.90666349","-117.17758134","MTS","1.0","F-W/B","","","32.90665870885958","-117.17756942534494"
"1943","MTS_13221","13221","13221","Mira Mesa Bl & Genetic Center Dr","32.90535019","-117.18153603","MTS","1.0","F-W/B","","","32.90534540946139","-117.18152411696681"
"1944","MTS_13222","13222","13222","Mira Mesa Bl & Sequence Dr","32.90334155","-117.18474361","MTS","1.0","F-W/B","","","32.90333676344277","-117.1847316917354"
"1945","MTS_13223","13223","13223","Mira Mesa Bl & Pacific Heights Bl","32.89984713","-117.18995518","MTS","1.0","F-W/B","mirpac","","32.89984234871692","-117.18994326305626"
"1946","MTS_13226","13226","13226","Barnes Canyon Rd & Lusk Bl","32.9000969","-117.19648373","MTS","1.0","F-W/B","","","32.90009211448989","-117.19647181487063"
"1947","MTS_13227","13227","13227","Barnes Canyon Rd & 10140","32.89972098","-117.1985518","MTS","1.0","M-Street-W/B","","","32.89971620194008","-117.19853988371291"
"1948","MTS_13228","13228","13228","Barnes Canyon Rd & 10030","32.89925438","-117.20132913","MTS","1.0","M-Street-W/B","","","32.89924959515203","-117.20131720629523"
"1949","MTS_13229","13229","13229","Scranton Rd & 9808","32.89809382","-117.20284457","MTS","1.0","M-Street-S/B","scrtec","","32.89808903876162","-117.2028326475384"
"1950","MTS_13230","13230","13230","Scranton Rd & Mira Sorrento Pl","32.89493688","-117.2026996","MTS","1.0","N-S/B","scrmso","","32.89493210243849","-117.20268768314548"
"1951","MTS_13231","13231","13231","Mira Mesa Bl & Scranton Rd","32.89283056","-117.20210994","MTS","1.0","F-W/B","mirsc1","","32.89282578033835","-117.20209801485846"
"1952","MTS_13260","13260","13260","Catalina Bl & Garden Ln","32.71361588","-117.24797281","MTS","0.0","N-S/B","","","32.71361112513574","-117.24796089173851"
"1953","MTS_13267","13267","13267","Nobel Dr & Towne Centre Dr","32.86579859","-117.20889118","MTS","1.0","F-W/B","","","32.86579381737135","-117.2088792611713"
"1954","MTS_13278","13278","13278","Gilman Dr & Evening Way","32.86956612","-117.23793523","MTS","1.0","F-N/B","","","32.8695613437686","-117.23792330344071"
"1955","MTS_13279","13279","13279","Gilman Dr & Evening Way","32.86880554","-117.23818398","MTS","1.0","F-S/B","","","32.868800760304275","-117.23817205947623"
"1956","MTS_13284","13284","13284","Scripps Ranch Bl & Mira Mesa Bl","32.91639799","-117.11120765","MTS","0.0","F-S/B","","","32.91639319792398","-117.1111957481232"
"1957","MTS_13285","13285","13285","Scripps Ranch Bl & Hibert St","32.91398144","-117.11011193","MTS","0.0","N-S/B","","","32.91397664883106","-117.11010002028144"
"1958","MTS_13286","13286","13286","Scripps Ranch Bl & Scripps Lake Dr","32.9111211","-117.10998946","MTS","1.0","F-S/B","","","32.9111163117987","-117.10997755350247"
"1959","MTS_13287","13287","13287","Scripps Ranch Bl & Meanley Dr","32.9084313","-117.11024337","MTS","0.0","N-S/B","scrmea","","32.90842650977629","-117.11023146792205"
"1960","MTS_13288","13288","13288","Scripps Ranch Bl & Scripps Ranch Ct","32.90548395","-117.10919472","MTS","0.0","N-S/B","","","32.90547916503622","-117.10918281430473"
"1961","MTS_13289","13289","13289","Scripps Ranch Bl & Scripps Ranch Ct","32.90558504","-117.10888617","MTS","0.0","F-N/B","","","32.905580256195705","-117.10887426949498"
"1962","MTS_13290","13290","13290","Scripps Ranch Bl & Meanley Dr","32.90875975","-117.11004457","MTS","0.0","F-N/B","scrmea","","32.90875496559723","-117.11003266267622"
"1963","MTS_13291","13291","13291","Scripps Ranch Bl & Scripps Lake Dr","32.91215909","-117.10972915","MTS","0.0","F-N/B","","","32.912154306837216","-117.10971724902676"
"1964","MTS_13292","13292","13292","Scripps Ranch Bl & Hibert St","32.91375823","-117.10980018","MTS","0.0","N-N/B","","","32.91375343979884","-117.10978827694575"
"1965","MTS_13293","13293","13293","Mira Mesa Bl & Scripps Ranch Bl","32.91688058","-117.11216065","MTS","0.0","F-W/B","","","32.916875787525804","-117.1121487417158"
"1966","MTS_13294","13294","13294","Clairemont Mesa Bl & Murphy Canyon Rd","32.83280238","-117.12137398","MTS","1.0","N-E/B","","","32.832797604199435","-117.12136207836325"
"1967","MTS_13306","13306","13306","Imperial Av & Valencia Pkwy","32.70877566","-117.07300905","MTS","1.0","N-W/B","","","32.70877089293843","-117.07299716898515"
"1968","MTS_13308","13308","13308","Imperial Av & Valencia Pkwy","32.70812337","-117.07437811","MTS","2.0","M-Street-E/B","","","32.70811860266114","-117.07436622141346"
"1969","MTS_13309","13309","13309","Kearny Villa Rd & Tech Way","32.82582911","-117.14410175","MTS","1.0","N-S/B","keatec","","32.82582433501284","-117.14408984527205"
"1970","MTS_13310","13310","13310","Kearny Villa Rd & Tech Way","32.82599414","-117.14370628","MTS","1.0","F-N/B","keatec","","32.82598936069349","-117.14369437492131"
"1971","MTS_13311","13311","13311","Broadway & 8th Av","32.71578215","-117.15732304","MTS","0.0","N-W/B","","","32.715777387822925","-117.15731114098777"
"1972","MTS_13312","13312","13312","Broadway & 5th Av","32.71576782","-117.160051","MTS","0.0","N-W/B","bro4th","","32.71576306104847","-117.16003910371273"
"1973","MTS_13313","13313","13313","Broadway & 2nd Av","32.71577614","-117.16279383","MTS","0.0","N-W/B","bro2nd","","32.71577137729418","-117.16278192876943"
"1974","MTS_13314","13314","13314","Broadway & 1st Av","32.71564979","-117.16393305","MTS","0.0","N-E/B","bro1st","","32.71564502874248","-117.16392115053141"
"1975","MTS_13315","13315","13315","Broadway & 9th Av","32.71565037","-117.15662982","MTS","0.0","N-E/B","","","32.71564561031052","-117.15661792421015"
"1976","MTS_13321","13321","13321","Miramar Rd & Mitchner Way","32.89357029","-117.13013021","MTS","1.0","F-E/B","mcasmm","","32.89356550598335","-117.13011830385352"
"1977","MTS_13324","13324","13324","N Harbor Dr & Harbor Island Dr","32.72922631","-117.19616391","MTS","1.0","N-E/B","harhis","","32.729221550429784","-117.19615200497876"
"1978","MTS_13325","13325","13325","N Harbor Dr & Harbor Island Dr","32.72961061","-117.19551118","MTS","1.0","F-W/B","harhis","","32.72960585156717","-117.19549927684989"
"1979","MTS_13327","13327","13327","Point Loma Av & Sunset Cliffs Bl","32.73604014","-117.25453565","MTS","1.0","F-E/B","sunlom","","32.73603538111436","-117.25452373688039"
"1980","MTS_13328","13328","13328","Sunset Cliffs Bl & Pescadero Av","32.73788404","-117.25356804","MTS","1.0","F-S/B","orcsun","","32.73787927992642","-117.25355612586642"
"1981","MTS_13331","13331","13331","Montezuma Rd & Gary St","32.76972438","-117.06084548","MTS","2.0","M-Street-E/B","","","32.769719603381304","-117.06083359050211"
"1982","MTS_13332","13332","13332","Montezuma Rd & Catoctin Dr","32.76951628","-117.05863139","MTS","1.0","F-W/B","","","32.76951150328935","-117.0586195057309"
"1983","MTS_13336","13336","13336","Voltaire St & Catalina Bl","32.74395109","-117.23502425","MTS","1.0","N-E/B","volcat","","32.743946331630866","-117.23501233762518"
"1984","MTS_13337","13337","13337","West Point Loma Bl & Mentone St","32.75200286","-117.23417102","MTS","1.0","N-E/B","","","32.75199809904765","-117.23415910762075"
"1985","MTS_13339","13339","13339","Sports Arena Bl & Midway Dr","32.75469812","-117.21832476","MTS","0.0","F-S/B","spohan","","32.75469335356641","-117.21831284967399"
"1986","MTS_13340","13340","13340","Sports Arena Bl & 3737","32.75419191","-117.21522917","MTS","1.0","M-TC-Train-S/B","","","32.754187142749366","-117.21521725337284"
"1987","MTS_13341","13341","13341","Sports Arena Bl & 3505","32.7535881","-117.21195039","MTS","1.0","M-Street-S/B","","","32.75358333437316","-117.21193847972239"
"1988","MTS_13342","13342","13342","Sports Arena Bl & East Dr","32.75283384","-117.20786013","MTS","1.0","F-S/B","","","32.75282907688552","-117.20784821500791"
"1989","MTS_13344","13344","13344","Sports Arena Bl & 3250","32.75326284","-117.20853808","MTS","1.0","M-Street-N/B","","","32.75325807933201","-117.20852617247955"
"1990","MTS_13345","13345","13345","Sports Arena Bl & Sports Arena Drwy","32.75401646","-117.21235515","MTS","1.0","F-N/B","","","32.75401169715768","-117.21234323368908"
"1991","MTS_13346","13346","13346","Sports Arena Bl & Hancock St","32.75468527","-117.21645758","MTS","1.0","N-N/B","spohan","","32.754680508013905","-117.2164456684756"
"1992","MTS_13348","13348","13348","West Point Loma Bl & Mentone St","32.75237318","-117.23357343","MTS","1.0","M-Street-W/B","","","32.75236841857932","-117.23356151251618"
"1993","MTS_13351","13351","13351","Washington St & Pacific Hwy","32.74062888","-117.18403872","MTS","1.0","N-E/B","waspac","","32.74062412151275","-117.18402681752892"
"1994","MTS_13353","13353","13353","Washington St & India St","32.74303266","-117.18128679","MTS","1.0","N-E/B","","","32.74302789327717","-117.18127488130105"
"1995","MTS_13354","13354","13354","University Av & Park Bl","32.74834937","-117.14663624","MTS","1.0","N-E/B","unipar","","32.74834460039367","-117.1466243428471"
"1996","MTS_13355","13355","13355","University Av & Park Bl","32.74851349","-117.14712253","MTS","1.0","F-W/B","unipar","","32.74850872548726","-117.14711062450607"
"1997","MTS_13356","13356","13356","Washington St & India St","32.74348402","-117.181207","MTS","2.0","N-W/B","","","32.74347925224182","-117.18119509213375"
"1998","MTS_13383","13383","13383","Bayard St & Garnet Av","32.79714633","-117.25377806","MTS","1.0","N-S/B","baygar","","32.79714156803825","-117.25376614252058"
"1999","MTS_13384","13384","13384","Clairemont Mesa Bl & Convoy St","32.83257509","-117.15526516","MTS","1.0","M-Street-E/B","clacnW","","32.832570315757565","-117.15525325753585"
"2000","MTS_13387","13387","13387","Genesee Av & La Jolla Village Dr","32.87321691","-117.21383157","MTS","1.0","F-N/B","genljN","genljN","32.87321212963486","-117.21381964811104"
"2001","MTS_13389","13389","13389","Friars Rd & Avenida De Las Tiendas","32.77005703","-117.16573898","MTS","2.0","F-W/B","","","32.770052262373014","-117.16572707545292"
"2002","MTS_13390","13390","13390","Friars Rd & Via De La Moda","32.76956463","-117.16801437","MTS","1.0","M-Street-E/B","","","32.76955986370502","-117.16800246355676"
"2003","MTS_13391","13391","13391","University Av & 8th Av","32.74830807","-117.15754773","MTS","1.0","N-E/B","uni8th","","32.748303300609265","-117.15753582591334"
"2004","MTS_13392","13392","13392","Camino De La Reina & Avenida Del Rio","32.76593679","-117.16354261","MTS","1.0","F-E/B","","","32.76593202159583","-117.16353070247027"
"2005","MTS_13393","13393","13393","Camino De La Reina & Avenida Del Rio","32.76605846","-117.16381387","MTS","1.0","N-W/B","","","32.76605369575968","-117.16380196985527"
"2006","MTS_13394","13394","13394","Mission Gorge Rd & Twain Av","32.7846447","-117.09784787","MTS","1.0","F-S/B","","","32.78463992619344","-117.09783597806675"
"2007","MTS_13396","13396","13396","Camino Del Rio N & Mission Gorge Rd","32.78009434","-117.10206953","MTS","1.0","F-W/B","","","32.78008956485521","-117.10205763366332"
"2008","MTS_13397","13397","13397","Ward Rd & Mission San Diego Trolley","32.78159283","-117.11030925","MTS","1.0","F-N/B","msdtro","","32.78158806172205","-117.11029735009859"
"2009","MTS_13398","13398","13398","Rancho Mission Rd & San Diego Mission Rd","32.78525959","-117.11027348","MTS","1.0","F-N/B","sdmrcm","","32.7852548172723","-117.11026158484152"
"2010","MTS_13404","13404","13404","Rancho Mission Rd & San Diego Mission Rd","32.78444723","-117.11049656","MTS","1.0","F-S/B","","","32.78444245369485","-117.11048466574482"
"2011","MTS_13405","13405","13405","Ward Rd & Mission San Diego Trolley","32.78156397","-117.11050744","MTS","1.0","N-S/B","msdtro","","32.781559194388414","-117.11049554145666"
"2012","MTS_13406","13406","13406","Mission Gorge Rd & Fairmount Av","32.78167553","-117.10075734","MTS","1.0","F-N/B","","","32.781670761531394","-117.1007454405394"
"2013","MTS_13407","13407","13407","Mission Gorge Rd & Mission Gorge Pl","32.78278127","-117.0986401","MTS","1.0","N-N/B","","","32.7827764935105","-117.09862820877721"
"2014","MTS_13408","13408","13408","Mission Gorge Rd & Zion Av","32.79221679","-117.09745219","MTS","1.0","N-N/B","","","32.79221201942894","-117.09744029658853"
"2015","MTS_13410","13410","13410","Allison Av & Date Av","32.76615486","-117.02215649","MTS","1.0","N-W/B","lamtrw","","32.76615008880265","-117.022144608302"
"2016","MTS_13411","13411","13411","8th St & C Av","32.67683388","-117.10355133","MTS","1.0","N-W/B","8thnat","","32.67682911727335","-117.10353944040675"
"2017","MTS_13421","13421","13421","Cabrillo Memorial Hwy & Safety & Environment","32.70172273","-117.24902144","MTS","2.0","M-Street-N/B","","","32.701717972169995","-117.24900952166693"
"2018","MTS_13422","13422","13422","Cabrillo Memorial Hwy & Safety & Environment","32.70171338","-117.24915786","MTS","2.0","M-Street-S/B","","","32.70170862124871","-117.24914594755865"
"2019","MTS_13425","13425","13425","Kearny Villa Rd & Century Park Ct","32.82287589","-117.14428334","MTS","1.0","F-S/B","","","32.82287111792212","-117.14427143811592"
"2020","MTS_13428","13428","13428","Gramercy Dr & 9054","32.80255367","-117.13278733","MTS","1.0","M-Street-W/B","","","32.80254889322775","-117.13277542963401"
"2021","MTS_13430","13430","13430","El Cajon Bl & Oregon St","32.75547827","-117.1349373","MTS","1.0","N-W/B","elcorg","","32.75547349697875","-117.13492540256077"
"2022","MTS_13432","13432","13432","43rd St & Hwy 805","32.69139698","-117.10253195","MTS","1.0","F-S/B","","","32.691392216226355","-117.10252006531212"
"2023","MTS_13435","13435","13435","Linda Vista Rd & USD Main Drwy","32.77115514","-117.18606063","MTS","1.0","N-E/B","","","32.77115037297689","-117.1860487198533"
"2024","MTS_13436","13436","13436","Linda Vista Rd & Usd Main Entrance","32.77126288","-117.18635132","MTS","1.0","F-W/B","","","32.77125810872841","-117.18633940812396"
"2025","MTS_13438","13438","13438","Marshall Av & Arnele Trolley Station","32.80371746","-116.97565124","MTS","1.0","M-Street-S/B","","","32.80371267599877","-116.97563936282776"
"2026","MTS_13440","13440","13440","Logan Av & 45th St","32.69691554","-117.0978103","MTS","1.0","N-W/B","","","32.696910775710776","-117.09779841552981"
"2027","MTS_13441","13441","13441","Logan Av & 45th St","32.69673716","-117.09816939","MTS","1.0","N-E/B","","","32.69673240097238","-117.09815750643044"
"2028","MTS_13442","13442","13442","Carmel Mountain Rd & Rancho Carmel Dr (N)","32.98813521","-117.07551473","MTS","1.0","F-S/B","","","32.9881304081046","-117.07550282331619"
"2029","MTS_13443","13443","13443","Carmel Mountain Rd & Conference Way","32.98589686","-117.07567633","MTS","1.0","N-S/B","","","32.98589206438098","-117.07566442277177"
"2030","MTS_13444","13444","13444","Carmel Mountain Rd & Highland Ranch Rd","32.98286012","-117.07645002","MTS","1.0","F-S/B","","","32.982855319530486","-117.07643811746766"
"2031","MTS_13445","13445","13445","Carmel Mountain Rd & Stoney Peak Dr","32.98027053","-117.07858119","MTS","1.0","F-W/B","","","32.98026573154899","-117.07856928229515"
"2032","MTS_13446","13446","13446","Carmel Mountain Rd & Ranch Carmel Dr (S)","32.97905703","-117.08247637","MTS","1.0","F-W/B","","","32.97905223403589","-117.08246446126266"
"2033","MTS_13448","13448","13448","Carmel Mountain Rd & Rancho Carmel Dr (S)","32.97889049","-117.08149324","MTS","1.0","F-E/B","","","32.97888569136132","-117.08148133798434"
