,post_id,num_beds,num_baths,price,sqft,houseType,rentPeriod,parking,laundry,pets,smoking,air conditioning,wheelchair accessible,EV charging,furnished,lat,lon,tfidf_words
524,7455255982,1,1,3000.0,96,apartment,,detached garage,w/d in unit,,no smoking,air conditioning,wheelchair accessible,,,,,"['verde', 'homes', 'costa', 'select', 'resident']"
525,7455257390,1,1,3695.0,770,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,,,32.970103,-117.267736,"['mar', '695', 'del', 'name', 't5v4k8']"
526,7455257798,1,1,3695.0,770,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,,,32.970103,-117.267736,"['mar', '695', 'del', '4gh2nr', 'started']"
527,7455258120,1,1,3695.0,770,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,,,32.970103,-117.267736,"['mar', '695', 'del', 'w6hh5f', 'deals']"
528,7455273158,2,2,3550.0,-1,apartment,,off-street parking,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,32.872325,-117.202722,"['crossroads', 'jolla', 'la', '110', '700']"
529,7455275611,1,1,2800.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,32.872325,-117.202722,"['crossroads', '860', 'specials', 'units', 'parking']"
530,7455276575,0,1,2400.0,647,apartment,,off-street parking,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,32.872325,-117.202722,"['crossroads', 'jolla', 'la', '647', '600']"
531,7455277584,2,2.5,2950.0,-1,townhouse,rent period: yearly,attached garage,w/d in unit,,,,,,,,,"['1150', 'arge', 'early', 'attached', 'april']"
532,7455278031,0,1,2480.0,546,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['downtown', 'apartments', 'valley', 'park', 'lvjmlwa5']"
533,7455279005,1,1,2721.0,620,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['downtown', 'apartments', 'valley', 'park', 'closetelevatorhardwood']"
534,7455279628,1,1,2495.0,-1,apartment,,street parking,laundry in bldg,cats are OK - purrr,no smoking,,,,,32.749794,-117.236104,"['citra', 'per', 'facilitiespoolelevatorpet', 'hjhvravh', 'fancarpetquartz']"
535,7455281975,1,1,2495.0,-1,apartment,,street parking,laundry in bldg,cats are OK - purrr,no smoking,,,,,32.749794,-117.236104,"['citra', 'per', 'kxij4rfy', 'gardenelevatorcovered', 'facilitiespoolpet']"
536,7455282005,2,2,2625.0,-1,,,,,,,,,,,34.1805795,-116.2293965,"['esprit', 'villas', 'mw3y9q4qmpsz', 'g7b65h', 'village']"
537,7455282448,1,1,2948.0,7,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['downtown', 'apartments', 'valley', 'park', 'pitlarge']"
538,7455288661,2,2,3375.0,-1,apartment,,detached garage,w/d in unit,,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['1st', 'towards', 'coronado', 'follows', 'conference']"
539,7455289673,1,1,2961.0,850,apartment,,carport,laundry in bldg,cats are OK - purrr,,air conditioning,,,,,,"['gables', '00pm', '00am', 'loma', 'point']"
540,7455295551,3,2,4550.0,-1,apartment,,attached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,34.0443741,-117.3200378,"['society', 'pet', '610', 'holland', 'sol']"
541,7455301558,2,2,3035.0,-1,apartment,rent period: yearly,detached garage,w/d in unit,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['nobel', 'dr', 'take', 'right', 'w99o52']"
542,7455302556,2,2,2625.0,-1,,,,,,,,,,,34.1805795,-116.2293965,"['esprit', 'villas', 'nw09q9', 'yzazu7h51', 'cable']"
543,7455323870,2,2,3354.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.77490895,-117.14184597426755,"['rio', 'promenade', 'hr', 'vista', 'online']"
544,7455336497,2,2,3314.0,1045,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['valley', 'apartments', 'centerbilliards', 'closetguest', 'tablelarge']"
545,7455340335,2,2,3676.0,1169,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['downtown', 'apartments', 'valley', 'park', 'readyclose']"
546,7455341970,0,1,2480.0,546,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['valley', 'apartments', 'dog', 'loopbilliards', 'availablethree']"
547,7455351605,1,1,4000.0,700,condo,rent period: monthly,attached garage,w/d in unit,dogs are OK - wooof,no smoking,,wheelchair accessible,,furnished,,,"['august', 'farmers', '2022', 'includes', 'boo']"
548,7455368738,2,2.5,5500.0,-1,house,,detached garage,w/d hookups,,no smoking,,,,,32.730493,-117.22846,"['2900', 'yard', 'room', 'approx', 'ok']"
549,7455414012,1,1,2400.0,-1,condo,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,32.837151,-116.81296,"['quite', 'vicenza', 'condo', 'overlooking', 'building']"
550,7455423347,1,1,1850.0,-1,condo,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,37.2232841,-121.89403984049466,"['grain', 'shared', 'condo', 'paint', 'corner']"
551,7455431731,1,1,2538.0,-1,apartment,,attached garage,w/d in unit,cats are OK - purrr,,air conditioning,,,,32.86564279816202,-117.22694269305036,"['mirada', 'colony', 'compromise', 'unwilling', 'miradas']"
552,7455450562,1,1,2213.0,-1,apartment,,attached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,,,,32.76644356734135,-117.15829857207834,"['metro', 'active', 'ive', 'valley', 'experience']"
553,7455507554,1,1,2961.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'moroccan', 'hilltop', 'winding']"
554,7455514114,1,1,2525.0,-1,apartment,,carport,w/d in unit,,,,,,,32.77490895,-117.14184597426755,"['rio', 'vista', 'promenade', 'hr', 'online']"
555,7455514160,0,1,1625.0,475,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,32.738913,-117.227883,"['loma', 'highlands', 'elan', 'round', 'needs']"
556,7455515469,1,1,2520.0,-1,apartment,rent period: yearly,detached garage,w/d hookups,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['nobel', 'dr', 'take', 'right', '19y5l3']"
557,7455518541,0,1,1645.0,475,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,32.738913,-117.227883,"['elanlomahighlands', '645', 'su', 'j63dvk', 'vvjhlj']"
558,7455519255,2,1,3015.0,-1,apartment,,attached garage,laundry on site,cats are OK - purrr,no smoking,,,,,32.750507,-117.225997,"['palisades', 'loma', 'month', 'allowedincreased', 'adrian']"
559,7455519606,1,1,1900.0,-1,apartment,rent period: monthly,off-street parking,laundry in bldg,,,,,,,,,"['1900', '1bathroom', 'tenancy', 'previous', 'von']"
560,7455520883,2,2,3475.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,EV charging,,32.8705071,-117.2021481,"['long', 'insurance', 'access', 'community', 'term']"
561,7455521827,2,1.5,2885.0,-1,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,,,"['palisades', '00', '10', 'loma', 'month']"
562,7455522057,1,1,2295.0,700,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,32.743403,-117.252327,"['elan', 'waitlist', 'pier', 'park', 'beach']"
563,7455527157,1,1,2785.0,700,apartment,,detached garage,w/d in unit,cats are OK - purrr,,,,,,32.76644356734135,-117.15829857207834,"['metro', 'treats', 'valley', '6o7151', '7t9q2r0x']"
564,7455534200,2,2,3825.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'winding', 'moroccan', 'hilltop']"
565,7455546356,3,2,4675.0,1773,apartment,,carport,w/d in unit,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['casa', 'mira', 'view', 'furniture', 'bark']"
566,7455552345,1,1,2600.0,650,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['lightingceiling', 'spaphotoseparate', 'powerprofessional', 'dishwasherindoor', 'facilitiesflexible']"
567,7455554487,1,1,2468.0,650,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['f54yvyaq', 'fireplacesphotocall', 'areacommunity', 'flexible', 'pointe']"
568,7455556231,1,1,2606.0,650,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['outdoor', 'dxhwbmdl', 'luxe', 'flexible', 'pointe']"
569,7455558575,1,1,2446.0,650,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['flooringprofessional', 'windowsmove', 'wekta6rm', 'managementelectric', 'seatingpolished']"
570,7455560484,2,1,2926.0,850,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['moving', 'in', 'gm23tf4x', 'dishwashercommunity', 'feecall']"
571,7455563104,2,1,3051.0,850,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['moving', 'oisqjysw', 'luxe', 'pointe', 'onsite']"
572,7455573306,2,2,3585.0,-1,apartment,,no parking,w/d in unit,cats are OK - purrr,,,,,,32.918793240690206,-117.22726916150764,"['00pm', '00am', '10', 'vapor', 'hills']"
573,7455581371,1,1,2795.0,-1,apartment,,off-street parking,laundry in bldg,,,,,,,32.802027244897964,-117.22157034693878,"['similar', 'pacific', 'opportunityea77f1be28424279', 'siterental', 'ynhvsfvudthe']"
574,7455582017,1,1,2795.0,-1,apartment,,off-street parking,laundry in bldg,,,,,,,32.802027244897964,-117.22157034693878,"['pacific', 'accessrental', '22the', 'amenitiesquartz', 'opportunity9c4aaf6acce940']"
575,7455588631,1,1,2250.0,-1,apartment,,attached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,,,,32.75228772087363,-117.2336996747582,"['playground', 'guarantors', 'loma', 'tennis', 'beachside']"
576,7455589900,2,2,4510.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'winding', 'hilltop', 'moroccan']"
577,7455594192,1,1,2699.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'a24csdqe', 'balcony', 'after', 'trinity']"
578,7455597624,2,2.5,3950.0,1100,condo,rent period: monthly,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,EV charging,,32.868023721686654,-117.22064509665525,"['utc', 'ucsd', 'courts', 'googlefiber', 'preserve']"
579,7455600136,2,2,3314.0,1045,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['e3zknycg', 'billsarcade', 'west', 'loungefit', 'fireplacescustom']"
580,7455601071,3,2,4169.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'winding', 'hilltop', 'moroccan']"
581,7455601629,1,1,2960.0,7,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['stationsmicrowavequartz', 'c5hpmmvk', 'wallthree', 'ceilingscustom', 'balconyfit']"
582,7455602478,1,1,2824.0,620,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['a52ybvnd', 'areamicrowavecontrolled', 'billsrefrigerator', 'makeropen', 'dryerdog']"
583,7455603614,2,2,3314.0,1045,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['kkna5fuw', 'balconyopen', 'bathsfit', 'seatingquartz', 'loopcustom']"
584,7455606971,2,2,2700.0,-1,apartment,rent period: yearly,off-street parking,w/d in unit,,no smoking,,,,,,,"['nationally', 'oven', 'universities', '1100', 'confident']"
585,7455608458,0,1,2850.0,-1,apartment,,street parking,laundry on site,cats are OK - purrr,no smoking,,,EV charging,furnished,,,"['stay', 'rate', 'day', 'america', 'omissions']"
586,7455609959,1,1,2495.0,-1,apartment,,street parking,laundry in bldg,cats are OK - purrr,no smoking,,,,,32.749794,-117.236104,"['citra', 'per', 'x7t3czz4', 'appliancescarpetcommunity', 'availableelevatorpoolwalking']"
587,7455610622,2,2,2700.0,-1,apartment,rent period: yearly,off-street parking,w/d in unit,,no smoking,,,,,,,"['nationally', 'oven', 'universities', '1100', 'confident']"
588,7455621591,2,2,3354.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'utebogpd', 'balcony', 'progran', 'llip']"
589,7455623138,1,1,2725.0,-1,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,32.8277107,-117.1407422,"['luxe', 'vive', 'lifestyle', 'destination', '00pm']"
590,7455627579,2,1.5,3385.0,-1,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,32.8277107,-117.1407422,"['luxe', 'vive', 'lifestyle', 'destination', '00pm']"
591,7455628046,1,1,3240.0,-1,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,34.0443741,-117.3200378,"['society', 'dyer', 'closet', 'recharge', 'reconnect']"
592,7455628746,2,2,3399.0,-1,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,32.8277107,-117.1407422,"['luxe', 'vive', 'lifestyle', 'destination', '00pm']"
593,7455635815,1,1,2601.0,-1,apartment,rent period: yearly,off-street parking,laundry in bldg,,,,,,,34.06059367346939,-118.3104412244898,"['pointe', 'bay', 'aerobics', 'jacuzzis', 'apartments']"
594,7455640249,1,1,2601.0,-1,apartment,rent period: yearly,off-street parking,laundry in bldg,cats are OK - purrr,no smoking,air conditioning,,,,34.06059367346939,-118.3104412244898,"['pointe', 'bay', 'aerobics', 'jacuzzis', 'apartments']"
595,7455643995,1,1,2600.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['nobel', 'dr', 'take', 'right', 'ctkrlm']"
596,7455647707,2,2,3830.0,-1,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,34.0443741,-117.3200378,"['society', 'dec', 'ensuite', 'features', 'managed']"
597,7455685709,1,1,2875.0,-1,apartment,,carport,w/d in unit,,,,,,,32.86082404115404,-117.22933712338651,"['blue', 'per', 'extensionluxury', 'clubhousebeautifully', 't34zagu7']"
598,7455687487,2,2,3249.0,-1,apartment,rent period: yearly,off-street parking,laundry in bldg,cats are OK - purrr,no smoking,air conditioning,,,,34.06059367346939,-118.3104412244898,"['pointe', 'bay', 'aerobics', 'jacuzzis', 'apartments']"
599,7455716369,2,2,3600.0,-1,apartment,,off-street parking,w/d in unit,,,,,,,,,"['driftwood', 'crown', '8m179p', 'tnssl9iqz', '92119call']"
600,7455720660,1,1,2795.0,-1,apartment,,off-street parking,laundry on site,,no smoking,,,,,32.802658,-117.221439,"['select', 'bay', 'homes', 'available', 'mission']"
601,7455722483,1,1,2795.0,-1,apartment,,off-street parking,laundry on site,,no smoking,,,,,32.802658,-117.221439,"['bay', 'select', 'available', 'mission', 'pacific']"
602,7455723158,3,2,5492.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'hilltop', 'moroccan', 'winding']"
603,7455723520,2,2,2760.0,-1,apartment,rent period: yearly,carport,w/d in unit,cats are OK - purrr,,air conditioning,,,,32.910867366529885,-117.14886211163233,"['esprit', 'villas', '8lijwyykac8b', '18htag', 'cable']"
604,7455725645,1,1,2795.0,-1,apartment,,off-street parking,laundry on site,,no smoking,,,,,32.802658,-117.221439,"['bay', '2636', 'mission', 'grand', '92109']"
605,7455728212,1,1,2740.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', 'nearbyhot', 'mqgwyjmt']"
606,7455728906,2,2,4495.0,-1,apartment,,detached garage,w/d in unit,,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'bowling', 'private', 'homes']"
607,7455730867,2,2,4220.0,-1,apartment,,detached garage,w/d in unit,,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'bowling', 'private', 'homes']"
608,7455731628,2,2,4220.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'homes', 'bowling', 'stylish']"
609,7455732263,1,2,3710.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'homes', 'bowling', 'stylish']"
610,7455732279,1,2,3710.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'homes', 'bowling', 'stylish']"
611,7455733240,2,2,4295.0,-1,apartment,,detached garage,w/d in unit,,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'bowling', 'private', 'homes']"
612,7455733308,2,2,4320.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'homes', 'bowling', 'stylish']"
613,7455734164,1,2,3485.0,-1,apartment,,detached garage,w/d in unit,,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'bowling', 'private', 'homes']"
614,7455734821,1,1,2675.0,-1,apartment,,detached garage,w/d in unit,,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'bowling', 'private', 'homes']"
615,7455735736,2,1,2995.0,800,apartment,,carport,laundry in bldg,cats are OK - purrr,no smoking,,,,,,,"['notes', 'iconic', 'hillcrest', 'nightlife', 'sought']"
616,7455736069,2,2,4145.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'homes', 'bowling', 'stylish']"
617,7455737943,2,2,3379.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'accepts', 'payments', '2mqyen6c', 'after']"
618,7455740974,1,1,2269.0,-1,apartment,rent period: yearly,off-street parking,laundry on site,cats are OK - purrr,no smoking,air conditioning,,,,32.750361,-117.236426,"['nimitz', 'pointe', 'm3c9e2', 'iqq1fpq5nuff', '1or']"
619,7455741502,1,1,3260.0,-1,apartment,,detached garage,w/d in unit,,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'homes', 'vip', 'apartments']"
620,7455743123,1,1,2395.0,-1,apartment,rent period: yearly,off-street parking,laundry on site,cats are OK - purrr,no smoking,air conditioning,,,,32.750361,-117.236426,"['nimitz', 'ohtlkg', 'z4rc56x', 'pointe', 'assigned']"
621,7455744865,2,2,3310.0,1055,apartment,,attached garage,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,32.80958559650444,-117.14264775468918,"['months', 'notes', 'corsair', 'olympus', '25lb']"
622,7455747783,2,2,3195.0,-1,apartment,,street parking,laundry in bldg,cats are OK - purrr,no smoking,,,,,32.749794,-117.236104,"['citra', 'per', 'vgpi737w', 'availableelevatorpoolwalking', 'appliancescarpetwood']"
623,7455750565,2,2,3324.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'vxwr3jva', 'fob', 'controls', 'conditioner']"
624,7455753049,2,2,2930.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', 'storage24', 'leuebwgf']"
625,7455753153,2,2,3314.0,1045,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['wallprivate', 'ihorq4pn', 'ceilingsfully', 'tablegroup', '000']"
626,7455753679,1,1,2960.0,7,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['e5qweuok', 'billsdishwashermedia', 'west', 'entryopen', 'wallclub']"
627,7455754343,3,2,4140.0,-1,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,34.0443741,-117.3200378,"['society', 'layout', 'hollandresidential', 'sol', 'holland']"
628,7455754362,2,2,3691.0,1169,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['stationsdishwasherin', 'entryarcade', 'dryerbusiness', 'in5sslro', 'smulti']"
629,7455755827,1,1,2960.0,7,apartment,,detached garage,w/d in unit,,,,,,,37.8268891,-122.3778055,"['iujhsnru', 'bathsdishwasherhardwood', 'west', 'courtrefrigerator', 'fireplaces10']"
